ticker,etf,holdings_date,name_x,sector,asset_class,market_value,weight,notional_value,shares,cusip,isin,sedol,price,location,exchange,currency,fx_rate,maturity,name_y,employer_url
NXEO,IWV,2017-07-31,NEXEO SOLUTIONS INC,Industrials,Equity,78743.49,1e-05,78743.49,9453.0,65342H102,US65342H1023,BD20XX2,8.33,United States,NASDAQ,USD,1.0,-,,
BHVN,IWV,2017-07-31,BIOHAVEN PHARMACEUTICAL HOLDING CO,Health Care,Equity,78361.92,1e-05,78361.92,3042.0,-,VGG111961055,BZ8FXC4,25.76,Virgin Islands (British),New York Stock Exchange Inc.,USD,1.0,-,,
EVBN,IWV,2017-07-31,EVANS BANCORP INC,Financials,Equity,78199.25,1e-05,78199.25,1919.0,29911Q208,US29911Q2084,2552565,40.75,United States,Nyse Mkt Llc,USD,1.0,-,,
RGCO,IWV,2017-07-31,RGC RESOURCES INC,Utilities,Equity,77918.7,9.9e-06,77918.7,2902.0,74955L103,US74955L1035,2434016,26.85,United States,NASDAQ,USD,1.0,-,,
NODK,IWV,2017-07-31,NI HOLDINGS INC,Financials,Equity,77421.88,9.9e-06,77421.88,4306.0,65342T106,US65342T1060,BF2CWX5,17.98,United States,NASDAQ,USD,1.0,-,,
NYMX,IWV,2017-07-31,NYMOX PHARMACEUTICAL CORP,Health Care,Equity,77365.76,9.9e-06,77365.76,20576.0,P73398102,BSP733981026,BYTR3Q6,3.76,Canada,NASDAQ,USD,1.0,-,,
ISTR,IWV,2017-07-31,INVESTAR HOLDING CORP,Financials,Equity,77327.1,9.9e-06,77327.1,3414.0,46134L105,US46134L1052,BNGY4R1,22.65,United States,NASDAQ,USD,1.0,-,,
RICK,IWV,2017-07-31,RCI HOSPITALITY HOLDINGS INC,Consumer Discretionary,Equity,77191.38,9.8e-06,77191.38,3402.0,74934Q108,US74934Q1085,BQ0QT80,22.69,United States,NASDAQ,USD,1.0,-,,
KREF,IWV,2017-07-31,KKR REAL ESTATE FINANCE INC TRUST,Financials,Equity,74784.0,9.5e-06,74784.0,3648.0,48251K100,US48251K1007,BF0YMC2,20.5,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SBOW,IWV,2017-07-31,SILVERBOW RESOURCES INC,Energy,Equity,73738.38,9.4e-06,73738.38,2946.0,82836G102,US82836G1022,BDGKSC2,25.03,United States,New York Stock Exchange Inc.,USD,1.0,-,,
INSE,IWV,2017-07-31,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,Equity,73065.95,9.3e-06,73065.95,6553.0,45782N108,US45782N1081,BDCWQ73,11.15,United States,NASDAQ,USD,1.0,-,,
PKBK,IWV,2017-07-31,PARKE BANCORP INC,Financials,Equity,72821.0,9.3e-06,72821.0,3605.0,700885106,US7008851062,2095145,20.2,United States,NASDAQ,USD,1.0,-,,
LLEX,IWV,2017-07-31,LILIS ENERGY INC,Energy,Equity,71338.44,9.1e-06,71338.44,15748.0,532403201,US5324032011,BDFB7S5,4.53,United States,Nyse Mkt Llc,USD,1.0,-,,
NVLN,IWV,2017-07-31,NOVELION THERAPEUTICS INC,Health Care,Equity,70336.6,9e-06,70336.6,7772.0,67001K202,CA67001K2020,BYNC9S1,9.05,United States,NASDAQ,USD,1.0,-,,
ROSE,IWV,2017-07-31,ROSEHILL RESOURCES INC CLASS A,Energy,Equity,69696.16,8.9e-06,69696.16,9028.0,777385105,US7773851057,BD0B4R8,7.72,United States,NASDAQ,USD,1.0,-,,
JCAP,IWV,2017-07-31,JERNIGAN CAPITAL INC,Real Estate,Equity,67776.88,8.599999999999999e-06,67776.88,3188.0,476405105,US4764051052,BWD23P2,21.26,United States,New York Stock Exchange Inc.,USD,1.0,-,,
VIVE,IWV,2017-07-31,VIVEVE MEDICAL INC,Health Care,Equity,65399.34,8.3e-06,65399.34,9894.0,92852W204,US92852W2044,BYZT9C4,6.61,United States,NASDAQ,USD,1.0,-,,
SMHI,IWV,2017-07-31,SEACOR MARINE HOLDINGS INC,Energy,Equity,64443.6,8.2e-06,64443.6,4420.0,78413P101,US78413P1012,BDR7T18,14.58,United States,New York Stock Exchange Inc.,USD,1.0,-,,
PLSE,IWV,2017-07-31,PULSE BIOSCIENCES INC,Health Care,Equity,53859.96,6.9e-06,53859.96,2772.0,74587B101,US74587B1017,BD02SG8,19.43,United States,NASDAQ,USD,1.0,-,,
VERI,IWV,2017-07-31,VERITONE INC,Information Technology,Equity,51688.35,6.6e-06,51688.35,5649.0,92347M100,US92347M1009,BD6R102,9.15,United States,NASDAQ,USD,1.0,-,,
ACNB,IWV,2017-07-31,ACNB CORP,Financials,Equity,51636.75,6.6e-06,51636.75,1815.0,000868109,US0008681092,2412012,28.45,United States,NASDAQ,USD,1.0,-,,
OVID,IWV,2017-07-31,OVID THERAPEUTICS INC,Health Care,Equity,50262.03,6.4000000000000006e-06,50262.03,6137.0,690469101,US6904691010,BYPFK63,8.19,United States,NASDAQ,USD,1.0,-,,
MNOV,IWV,2017-07-31,MEDICINOVA INC,Health Care,Equity,46124.13,5.9e-06,46124.13,8853.0,58468P206,US58468P2065,B1L2QM5,5.21,United States,NASDAQ,USD,1.0,-,,
ENFC,IWV,2017-07-31,ENTEGRA FINANCIAL CORP,Financials,Equity,44190.3,5.6e-06,44190.3,1913.0,29363J108,US29363J1088,BRBC4C3,23.1,United States,NASDAQ,USD,1.0,-,,
ANAB,IWV,2017-07-31,ANAPTYSBIO INC,Health Care,Equity,36884.28,4.7e-06,36884.28,1516.0,032724106,US0327241065,BDRW1L7,24.33,United States,NASDAQ,USD,1.0,-,,
MTNB,IWV,2017-07-31,MATINAS BIOPHARMA HOLDINGS INC,Health Care,Equity,32092.48,4.1e-06,32092.48,28654.0,576810105,US5768101058,BN65XQ6,1.12,United States,Nyse Mkt Llc,USD,1.0,-,,
CLPR,IWV,2017-07-31,CLIPPER REALTY INC,Real Estate,Equity,19532.8,2.5e-06,19532.8,1744.0,18885T306,US18885T3068,BYPD5H3,11.2,United States,New York Stock Exchange Inc.,USD,1.0,-,,
METC,IWV,2017-07-31,RAMACO RESOURCES INC,Materials,Equity,11572.54,1.4999999999999998e-06,11572.54,1834.0,75134P303,US75134P3038,BD81GZ2,6.31,United States,NASDAQ,USD,1.0,-,,
NAO,IWV,2017-08-31,NORDIC AMERICAN OFFSHORE LTD,Energy,Equity,1654.07,2.0000000000000002e-07,1654.07,1367.0,-,BMG657721087,BD1JTR6,1.21,Norway,New York Stock Exchange Inc.,USD,1.0,-,,
SGH,IWV,2017-09-29,SMART GLOBAL HOLDINGS INC,Information Technology,Equity,163947.16,2.08e-05,163947.16,6122.0,-,KYG8232Y1017,BYPBTG4,26.78,United States,NASDAQ,USD,1.0,-,,
AKCA,IWV,2017-09-29,AKCEA THERAPEUTICS INC,Health Care,Equity,124598.01,1.58e-05,124598.01,4503.0,00972L107,US00972L1070,BF47GP8,27.67,United States,NASDAQ,USD,1.0,-,,
WOW,IWV,2017-09-29,WIDEOPENWEST INC,Consumer Discretionary,Equity,95938.96,1.22e-05,95938.96,6362.0,96758W101,US96758W1018,BYQN8D9,15.08,United States,New York Stock Exchange Inc.,USD,1.0,-,,
DYAX,IWV,2017-09-29,DYAX CORP CVR,Health Care,Equity,93301.47,1.18e-05,93301.47,40743.0,267CVR991,-,9A313R9,2.29,United States,NASDAQ,USD,1.0,-,,
ATNX,IWV,2017-09-29,ATHENEX INC,Health Care,Equity,83084.95,1.05e-05,83084.95,4745.0,04685N103,US04685N1037,BF04FC3,17.51,United States,NASDAQ,USD,1.0,-,,
TRTX,IWV,2017-09-29,TPG RE FINANCE TRUST INC TRUST,Financials,Equity,76430.82,9.7e-06,76430.82,3866.0,87266M107,US87266M1071,BF2F1Q0,19.77,United States,New York Stock Exchange Inc.,USD,1.0,-,,
GPMT,IWV,2017-09-29,GRANITE POINT MORTGAGE TRUST INC T,Financials,Equity,75950.15,9.6e-06,75950.15,4055.0,38741L107,US38741L1070,BF11FD4,18.73,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SAFE,IWV,2017-09-29,SAFETY INCOME & GROWTH INC (PROPOS,Real Estate,Equity,74802.32,9.5e-06,74802.32,4013.0,78649D104,US78649D1046,BF6V1P3,18.64,United States,New York Stock Exchange Inc.,USD,1.0,-,,
GTHX,IWV,2017-09-29,G1 THERAPEUTICS INC,Health Care,Equity,73624.62,9.3e-06,73624.62,2958.0,3621LQ109,US3621LQ1099,BF0QXG9,24.89,United States,NASDAQ,USD,1.0,-,,
SNNA,IWV,2017-09-29,SIENNA BIOPHARMACEUTICALS INC,Health Care,Equity,72779.75,9.2e-06,72779.75,3271.0,82622H108,US82622H1086,BF1BKK6,22.25,United States,NASDAQ,USD,1.0,-,,
CLXT,IWV,2017-09-29,CALYXT INC,Health Care,Equity,72392.44,9.2e-06,72392.44,2956.0,13173L107,US13173L1070,BF42BH0,24.49,United States,NASDAQ,USD,1.0,-,,
TNTR,IWV,2017-09-29,TINTRI INC,Information Technology,Equity,53244.98,6.8e-06,53244.98,16957.0,88770Q105,US88770Q1058,BF3NNY5,3.14,United States,NASDAQ,USD,1.0,-,,
-,IWV,2017-10-31,HAMILTON BEACH BRANDS CLASS B,Consumer Discretionary,Equity,56294.04,6.9e-06,56294.04,1452.0,40701T203,US40701T2033,-,38.77,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CNNE,IWV,2017-11-30,CANNAE HOLDINGS INC,Financials,Equity,347337.54,4.15e-05,347337.54,19074.0,13765N107,US13765N1072,BFMQPR2,18.21,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CEIX,IWV,2017-11-30,CONSOL ENERGY INC,Energy,Equity,193072.0,2.31e-05,193072.0,8776.0,20854L108,US20854L1089,BF4L070,22.0,United States,New York Stock Exchange Inc.,USD,1.0,-,,
DYAX,IWV,2017-11-30,DYAX CORP CVR,Health Care,Equity,93301.47,1.12e-05,93301.47,40743.0,267CVR991,US267CVR9914,9A313R9,2.29,United States,NASDAQ,USD,1.0,-,,
MLNT,IWV,2017-11-30,MELINTA THERAPEUTICS,Health Care,Equity,42908.0,5.1e-06,42908.0,2524.0,58549G100,US58549G1004,BF5R0B1,17.0,United States,NASDAQ,USD,1.0,-,,
PQG,IWV,2017-12-29,PQ GROUP HOLDINGS INC,Materials,Equity,146635.3,1.73e-05,146635.3,8914.0,73943T103,US73943T1034,BZ6CR03,16.45,United States,New York Stock Exchange Inc.,USD,1.0,-,,
DCPH,IWV,2017-12-29,DECIPHERA PHARMACEUTICALS INC,Health Care,Equity,106617.01,1.26e-05,106617.01,4703.0,24344T101,US24344T1016,BZ1LFB2,22.67,United States,NASDAQ,USD,1.0,-,,
SEND,IWV,2017-12-29,SENDGRID INC,Information Technology,Equity,101201.34,1.2e-05,101201.34,4222.0,816883102,US8168831027,BF4YHF6,23.97,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CBTX,IWV,2017-12-29,CBTX INC,Financials,Equity,87170.74,1.03e-05,87170.74,2939.0,12481V104,US12481V1044,BF3CTC2,29.66,United States,NASDAQ,USD,1.0,-,,
RBB,IWV,2017-12-29,RBB BANCORP,Financials,Equity,86133.39,1.02e-05,86133.39,3147.0,74930B105,US74930B1052,B8BBRW8,27.37,United States,NASDAQ,USD,1.0,-,,
AQ,IWV,2017-12-29,AQUANTIA CORP,Information Technology,Equity,85031.65,1.01e-05,85031.65,7505.0,03842Q108,US03842Q1085,BYWSWC5,11.33,United States,New York Stock Exchange Inc.,USD,1.0,-,,
OPTN,IWV,2017-12-29,OPTINOSE INC,Health Care,Equity,84879.9,1e-05,84879.9,4491.0,68404V100,US68404V1008,BYZ2JT0,18.9,United States,NASDAQ,USD,1.0,-,,
CELC,IWV,2017-12-29,CELCUITY INC,Health Care,Equity,84535.95,1e-05,84535.95,4461.0,15102K100,US15102K1007,BDH6M05,18.95,United States,NASDAQ,USD,1.0,-,,
MBIN,IWV,2017-12-29,MERCHANTS BANCORP,Financials,Equity,80077.92,9.5e-06,80077.92,4069.0,58844R108,US58844R1086,BYZ1PQ6,19.68,United States,NASDAQ,USD,1.0,-,,
RNGR,IWV,2017-12-29,RANGER ENERGY SERVICES INC,Energy,Equity,78999.57,9.3e-06,78999.57,8559.0,75282U104,US75282U1043,BF8G134,9.23,United States,New York Stock Exchange Inc.,USD,1.0,-,,
MCB,IWV,2017-12-29,METROPOLITAN BANK HOLDING CORP,Financials,Equity,76453.6,9e-06,76453.6,1816.0,591774104,US5917741044,BDBRDR8,42.1,United States,New York Stock Exchange Inc.,USD,1.0,-,,
HAIR,IWV,2017-12-29,RESTORATION ROBOTICS INC,Health Care,Equity,69837.2,8.3e-06,69837.2,15182.0,76133C103,US76133C1036,BZ1LGP3,4.6,United States,NASDAQ,USD,1.0,-,,
ALNA,IWV,2017-12-29,ALLENA PHARMACEUTICALS INC,Health Care,Equity,60541.08,7.2000000000000005e-06,60541.08,6018.0,018119107,US0181191075,BYZ0RD4,10.06,United States,NASDAQ,USD,1.0,-,,
RBNC,IWV,2018-01-31,RELIANT BANCORP INC,Financials,Equity,78144.0,9e-06,78144.0,3256.0,75956B101,US75956B1017,BD25P75,24.0,United States,NASDAQ,USD,1.0,-,,
RESI,IWV,2018-02-28,FRONT YARD RESIDENTIAL CORP,Real Estate,Equity,165070.64,1.98e-05,165070.64,15736.0,35904G107,US35904G1076,BDSHDS2,10.49,United States,New York Stock Exchange Inc.,USD,1.0,-,,
PARR,IWV,2018-02-28,PAR PACIFIC HOLDINGS INC,Energy,Equity,148550.56,1.78e-05,148550.56,8728.0,69888T207,US69888T2078,BJH08C3,17.02,United States,New York Stock Exchange Inc.,USD,1.0,-,,
GLIBA,IWV,2018-03-29,GCI LIBERTY INC CLASS A,Consumer Discretionary,Equity,1537855.98,0.000188,1537855.98,29093.0,36164V305,US36164V3050,BF7J0Q0,52.86,United States,NASDAQ,USD,1.0,-,,
ILPT,IWV,2018-03-29,INDUSTRIAL LOGISTICS PROPERTIES TR,Real Estate,Equity,123606.18,1.51e-05,123606.18,6077.0,456237106,US4562371066,BFFK7S6,20.34,United States,NASDAQ,USD,1.0,-,,
MNLO,IWV,2018-03-29,MENLO THERAPEUTICS INC,Health Care,Equity,102292.76,1.25e-05,102292.76,2722.0,586858102,US5868581027,BYVWMX9,37.58,United States,NASDAQ,USD,1.0,-,,
CURO,IWV,2018-03-29,CURO GROUP HOLDINGS CORP,Financials,Equity,85449.6,1.04e-05,85449.6,4968.0,23131L107,US23131L1070,BD2BVF3,17.2,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SBT,IWV,2018-03-29,STERLING BANCORP INC,Financials,Equity,83505.31,1.02e-05,83505.31,6181.0,85917W102,US85917W1027,BFN2QS7,13.51,United States,NASDAQ,USD,1.0,-,,
LBRT,IWV,2018-03-29,LIBERTY OILFIELD SERVICES INC CLAS,Energy,Equity,81882.72,1e-05,81882.72,4848.0,53115L104,US53115L1044,BDCWFT8,16.89,United States,New York Stock Exchange Inc.,USD,1.0,-,,
LBC,IWV,2018-03-29,LUTHER BURBANK CORP,Financials,Equity,81788.1,1e-05,81788.1,6810.0,550550107,US5505501073,BD1KJP7,12.01,United States,NASDAQ,USD,1.0,-,,
CASA,IWV,2018-03-29,CASA SYSTEMS INC,Information Technology,Equity,80420.94,9.8e-06,80420.94,2741.0,14713L102,US14713L1026,BFB4889,29.34,United States,NASDAQ,USD,1.0,-,,
ARMO,IWV,2018-03-29,ARMO BIOSCIENCES INC,Health Care,Equity,77027.19,9.4e-06,77027.19,2059.0,04225U104,US04225U1043,BFFXYK6,37.41,United States,NASDAQ,USD,1.0,-,,
ODT,IWV,2018-03-29,ODONATE THERAPEUTICS INC,Health Care,Equity,72266.16,8.8e-06,72266.16,3412.0,676079106,US6760791060,BD1KGM3,21.18,United States,NASDAQ,USD,1.0,-,,
CUE,IWV,2018-03-29,CUE BIOPHARMA INC,Health Care,Equity,70250.0,8.599999999999999e-06,70250.0,5000.0,22978P106,US22978P1066,BD9G8M7,14.05,United States,NASDAQ,USD,1.0,-,,
-,IWV,2018-03-29,BABCOCK AND WILCOX ENTERPRISES INC,Industrials,Equity,30028.21,3.7e-06,30028.21,15656.0,05614L993,US05614L9936,99BZ0W0,1.92,United States,-,USD,1.0,-,,
RFL,IWV,2018-03-29,RAFAEL HOLDINGS INC CLASS B,Real Estate,Equity,10252.9,1.2999999999999998e-06,10252.9,2114.0,75062E106,US75062E1064,BFWZ8G9,4.85,United States,Nyse Mkt Llc,USD,1.0,-,,
RDVT,IWV,2018-03-29,RED VIOLET INC,Industrials,Equity,3599.0,4.0000000000000003e-07,3599.0,590.0,75704L104,US75704L1044,BFXSFB1,6.1,United States,NASDAQ,USD,1.0,-,,
BHR,IWV,2018-04-30,BRAEMAR HOTELS RESORTS INC,Real Estate,Equity,92851.2,1.14e-05,92851.2,8928.0,10482B101,US10482B1017,BD8ZZ24,10.4,United States,New York Stock Exchange Inc.,USD,1.0,-,,
APY,IWV,2018-05-31,APERGY CORP,Energy,Equity,1006715.71,0.0001199,1006715.71,23309.0,03755L104,US03755L1044,BFXZQZ3,43.19,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CPLG,IWV,2018-05-31,COREPOINT LODGING INC,Consumer Discretionary,Equity,363016.24,4.32e-05,363016.24,13016.0,21872L104,US21872L1044,BDTMRB7,27.89,United States,New York Stock Exchange Inc.,USD,1.0,-,,
XAN,IWV,2018-05-31,EXANTAS CAPITAL CORP,Financials,Equity,87611.47,1.04e-05,87611.47,8683.0,30068N105,US30068N1054,BF5DVX8,10.09,United States,New York Stock Exchange Inc.,USD,1.0,-,,
BXMT,IWV,2018-06-29,BLACKSTONE MORTGAGE TRUST REIT CLA,Financials,Equity,1060982.51,0.0001137,1060982.51,33757.0,09257W100,US09257W1009,B94QHZ0,31.43,United States,New York Stock Exchange Inc.,USD,1.0,-,,
LILAK,IWV,2018-06-29,LIBERTY LATIN AMERICA LTD CLASS C,Consumer Discretionary,Equity,726808.14,7.79e-05,726808.14,37503.0,-,BMG9001E1286,BD9Q3Q6,19.38,United States,NASDAQ,USD,1.0,-,,
CLNC,IWV,2018-06-29,COLONY CREDIT REAL ESTATE INC CLAS,Financials,Equity,518623.14,5.56e-05,518623.14,25018.0,19625T101,US19625T1016,BG5QFQ5,20.73,United States,New York Stock Exchange Inc.,USD,1.0,-,,
FG,IWV,2018-06-29,FGL,Financials,Equity,392064.7,4.2e-05,392064.7,46730.0,-,KYG3402M1024,BD063H6,8.39,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SMPL,IWV,2018-06-29,THE SIMPLY GOOD FOODS COMPANY,Consumer Staples,Equity,286980.56,3.08e-05,286980.56,19874.0,82900L102,US82900L1026,BF27XF9,14.44,United States,NASDAQ,USD,1.0,-,,
CLBK,IWV,2018-06-29,COLUMBIA FINANCIAL INC,Financials,Equity,271171.75,2.91e-05,271171.75,16385.0,197641103,US1976411033,BFMB9P3,16.55,United States,NASDAQ,USD,1.0,-,,
CBAY,IWV,2018-06-29,CYMABAY THERAPEUTICS INC,Health Care,Equity,261032.42,2.8e-05,261032.42,19451.0,23257D103,US23257D1037,BJ3WDH3,13.42,United States,NASDAQ,USD,1.0,-,,
EAF,IWV,2018-06-29,GRAFTECH INTERNATIONAL LTD,Industrials,Equity,228203.15,2.45e-05,228203.15,12685.0,384313508,US3843135084,BFZP4T1,17.99,United States,New York Stock Exchange Inc.,USD,1.0,-,,
INNT,IWV,2018-06-29,INNOVATE BIOPHARMACEUTICALS INC,Health Care,Equity,221982.26,2.3800000000000003e-05,221982.26,9418.0,45782F105,US45782F1057,BD964Q3,23.57,United States,NASDAQ,USD,1.0,-,,
OBNK,IWV,2018-06-29,ORIGIN BANCORP INC,Financials,Equity,220420.96,2.36e-05,220420.96,5384.0,68621T102,US68621T1025,BDFFBM9,40.94,United States,NASDAQ,USD,1.0,-,,
AMR,IWV,2018-06-29,ALTA MESA RESOURCES INC CLASS A,Energy,Equity,215250.48,2.31e-05,215250.48,31608.0,02133L109,US02133L1098,BG20612,6.81,United States,NASDAQ,USD,1.0,-,,
AMEH,IWV,2018-06-29,APOLLO MEDICAL HOLDINGS INC,Health Care,Equity,211095.18,2.26e-05,211095.18,8163.0,03763A207,US03763A2078,BX3SQS1,25.86,United States,NASDAQ,USD,1.0,-,,
SMTA,IWV,2018-06-29,SPIRIT MTA REIT,Real Estate,Equity,153943.8,1.65e-05,153943.8,14946.0,84861U105,US84861U1051,BDT5705,10.3,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CASI,IWV,2018-06-29,CASI PHARMACEUTICALS INC,Health Care,Equity,137284.63,1.47e-05,137284.63,16681.0,14757U109,US14757U1097,BNCHP59,8.23,United States,NASDAQ,USD,1.0,-,,
VKTX,IWV,2018-06-29,VIKING THERAPEUTICS INC,Health Care,Equity,136181.5,1.46e-05,136181.5,14350.0,92686J106,US92686J1060,BQQG1V1,9.49,United States,NASDAQ,USD,1.0,-,,
RCKT,IWV,2018-06-29,ROCKET PHARMACEUTICALS INC,Health Care,Equity,134995.51,1.4499999999999998e-05,134995.51,6877.0,77313F106,US77313F1066,BDFKQ07,19.63,United States,NASDAQ,USD,1.0,-,,
CYRX,IWV,2018-06-29,CRYOPORT INC,Health Care,Equity,130721.52,1.4e-05,130721.52,8284.0,229050307,US2290503075,BY2ZKK0,15.78,United States,NASDAQ,USD,1.0,-,,
ZOM,IWV,2018-06-29,ZOMEDICA PHARMACEUTICALS CORP,Health Care,Equity,112999.5,1.21e-05,112999.5,50222.0,98979F107,CA98979F1071,BD1RJ47,2.25,United States,Nyse Mkt Llc,USD,1.0,-,,
CTSO,IWV,2018-06-29,CYTOSORBENTS CORP,Health Care,Equity,106658.4,1.14e-05,106658.4,9356.0,23283X206,US23283X2062,BTCB1L1,11.4,United States,NASDAQ,USD,1.0,-,,
CATC,IWV,2018-06-29,CAMBRIDGE BANCORP,Financials,Equity,105405.72,1.13e-05,105405.72,1218.0,132152109,US1321521098,2183062,86.54,United States,NASDAQ,USD,1.0,-,,
FCBP,IWV,2018-06-29,FIRST CHOICE BANCORP,Financials,Equity,101061.92,1.08e-05,101061.92,3307.0,31948P104,US31948P1049,BF113F2,30.56,United States,NASDAQ,USD,1.0,-,,
IIPR,IWV,2018-06-29,INNOVATIVE INDUSTRIAL PROPERTIES I,Real Estate,Equity,100778.24,1.08e-05,100778.24,2752.0,45781V101,US45781V1017,BD0NN55,36.62,United States,New York Stock Exchange Inc.,USD,1.0,-,,
FDBC,IWV,2018-06-29,FIDELITY D AND D BANCORP INC,Financials,Equity,99493.95,1.07e-05,99493.95,1605.0,31609R100,US31609R1005,2610913,61.99,United States,NASDAQ,USD,1.0,-,,
SLCT,IWV,2018-06-29,SELECT BANCORP INC,Financials,Equity,99260.43,1.06e-05,99260.43,7369.0,81617L108,US81617L1089,BPHCTK6,13.47,United States,NASDAQ,USD,1.0,-,,
FSNN,IWV,2018-06-29,FUSION CONNECT INC,Information Technology,Equity,99173.74,1.06e-05,99173.74,25171.0,36116X102,US36116X1028,BF5DW02,3.94,United States,NASDAQ,USD,1.0,-,,
BCML,IWV,2018-06-29,BAYCOM CORP,Financials,Equity,98876.25,1.06e-05,98876.25,3995.0,07272M107,US07272M1071,BYSTY59,24.75,United States,NASDAQ,USD,1.0,-,,
FRBA,IWV,2018-06-29,FIRST BANK,Financials,Equity,98856.8,1.06e-05,98856.8,7112.0,31931U102,US31931U1025,B1VQ1H7,13.9,United States,NASDAQ,USD,1.0,-,,
SURF,IWV,2018-06-29,SURFACE ONCOLOGY INC,Health Care,Equity,97892.62,1.05e-05,97892.62,6002.0,86877M209,US86877M2098,BZ57GY6,16.31,United States,NASDAQ,USD,1.0,-,,
VUZI,IWV,2018-06-29,VUZIX CORP,Consumer Discretionary,Equity,97729.1,1.05e-05,97729.1,13118.0,92921W300,US92921W3007,B9GT0J2,7.45,United States,NASDAQ,USD,1.0,-,,
MRNS,IWV,2018-06-29,MARINUS PHARMACEUTICALS INC,Health Care,Equity,97686.19,1.05e-05,97686.19,13817.0,56854Q101,US56854Q1013,BP96PR5,7.07,United States,NASDAQ,USD,1.0,-,,
CVON,IWV,2018-06-29,CONVERGEONE HOLDINGS INC CLASS A,Information Technology,Equity,97383.69,1.04e-05,97383.69,10371.0,212481105,US2124811058,BF3VGR3,9.39,United States,NASDAQ,USD,1.0,-,,
IEA,IWV,2018-06-29,INFRASTRUCTURE AND ENERGY ALTERNAT,Industrials,Equity,96479.53,1.03e-05,96479.53,10363.0,45686J104,US45686J1043,BD5GSZ4,9.31,United States,NASDAQ,USD,1.0,-,,
BPRN,IWV,2018-06-29,THE BANK OF PRINCETON,Financials,Equity,96325.25,1.03e-05,96325.25,2897.0,064520109,US0645201098,BYT2PJ8,33.25,United States,NASDAQ,USD,1.0,-,,
OPBK,IWV,2018-06-29,OP BANCORP,Financials,Equity,95603.52,1.02e-05,95603.52,7516.0,67109R109,US67109R1095,BD06KV9,12.72,United States,NASDAQ,USD,1.0,-,,
MBIO,IWV,2018-06-29,MUSTANG BIO INC,Health Care,Equity,95316.26,1.02e-05,95316.26,13834.0,62818Q104,US62818Q1040,BD3CMM9,6.89,United States,NASDAQ,USD,1.0,-,,
BFST,IWV,2018-06-29,BUSINESS FIRST BANCSHARES INC,Financials,Equity,95307.95,1.02e-05,95307.95,3617.0,12326C105,US12326C1053,BF5HDJ0,26.35,United States,NASDAQ,USD,1.0,-,,
UBX,IWV,2018-06-29,UNITY BIOTECHNOLOGY INC,Health Care,Equity,95134.02,1.02e-05,95134.02,6317.0,91381U101,US91381U1016,BDT5LR0,15.06,United States,NASDAQ,USD,1.0,-,,
LEVL,IWV,2018-06-29,LEVEL ONE BANCORP INC,Financials,Equity,94613.58,1.01e-05,94613.58,3481.0,52730D208,US52730D2080,BFX1V23,27.18,United States,NASDAQ,USD,1.0,-,,
LAND,IWV,2018-06-29,GLADSTONE LAND REIT CORP,Real Estate,Equity,94340.82,1.01e-05,94340.82,7446.0,376549101,US3765491010,B83TNY4,12.67,United States,NASDAQ,USD,1.0,-,,
FCCO,IWV,2018-06-29,FIRST COMMUNITY CORP,Financials,Equity,94024.6,1.01e-05,94024.6,3746.0,319835104,US3198351047,2863074,25.1,United States,NASDAQ,USD,1.0,-,,
ESQ,IWV,2018-06-29,ESQUIRE FINANCIAL HOLDINGS INC,Financials,Equity,93763.67,1e-05,93763.67,3553.0,29667J101,US29667J1016,BD5G1Z5,26.39,United States,NASDAQ,USD,1.0,-,,
PDLB,IWV,2018-06-29,PDL COMMUNITY BANCORP,Financials,Equity,93537.34,1e-05,93537.34,5954.0,69290X101,US69290X1019,BF4KTN6,15.71,United States,NASDAQ,USD,1.0,-,,
SVRA,IWV,2018-06-29,SAVARA INC,Health Care,Equity,93401.32,1e-05,93401.32,8251.0,805111101,US8051111016,BYXGN81,11.32,United States,NASDAQ,USD,1.0,-,,
STXB,IWV,2018-06-29,SPIRIT OF TEXAS BANCSHARES INC,Financials,Equity,93194.4,1e-05,93194.4,4524.0,84861D103,US84861D1037,BFMFKX0,20.6,United States,NASDAQ,USD,1.0,-,,
BWB,IWV,2018-06-29,BRIDGEWATER BANCSHARES INC,Financials,Equity,92792.4,9.9e-06,92792.4,7295.0,108621103,US1086211034,BFMZC67,12.72,United States,NASDAQ,USD,1.0,-,,
CBFV,IWV,2018-06-29,CB FINANCIAL SERVICES INC,Financials,Equity,92054.4,9.9e-06,92054.4,2676.0,12479G101,US12479G1013,B032TT4,34.4,United States,NASDAQ,USD,1.0,-,,
SSTI,IWV,2018-06-29,SHOTSPOTTER INC,Information Technology,Equity,90538.91,9.7e-06,90538.91,2387.0,82536T107,US82536T1079,BF1STB1,37.93,United States,NASDAQ,USD,1.0,-,,
